;Timestamp;Estado;Consumo Residencial;Consumo Industrial;Populacao;PIB;IDEB
3140;dez. 2012;Bahia;456.949;830.112;14175341;182572530053;3.9
3141;jan. 2013;Bahia;513.311;831.666;15044137;204844273539;3.9
3142;fev. 2013;Bahia;520.115;776.760;15044137;204844273539;3.9
3143;mar. 2013;Bahia;535.203;823.022;15044137;204844273539;3.9
3144;abr. 2013;Bahia;566.515;851.024;15044137;204844273539;3.9
3145;mai. 2013;Bahia;507.814;836.212;15044137;204844273539;3.9
3146;jun. 2013;Bahia;451.487;801.154;15044137;204844273539;3.9
3147;jul. 2013;Bahia;503.116;858.842;15044137;204844273539;3.9
3148;ago. 2013;Bahia;498.097;807.858;15044137;204844273539;3.9
3149;set. 2013;Bahia;486.122;811.932;15044137;204844273539;3.9
3150;out. 2013;Bahia;520.787;846.468;15044137;204844273539;3.9
3151;nov. 2013;Bahia;519.768;825.217;15044137;204844273539;3.9
3152;dez. 2013;Bahia;521.219;832.378;15044137;204844273539;3.9
3153;jan. 2014;Bahia;578.715;844.087;15126371;223929966172;4.15
3154;fev. 2014;Bahia;553.326;794.082;15126371;223929966172;4.15
3155;mar. 2014;Bahia;561.657;875.133;15126371;223929966172;4.15
3156;abr. 2014;Bahia;566.467;878.973;15126371;223929966172;4.15
3157;mai. 2014;Bahia;554.866;875.061;15126371;223929966172;4.15
3158;jun. 2014;Bahia;506.804;855.734;15126371;223929966172;4.15
3159;jul. 2014;Bahia;524.295;918.818;15126371;223929966172;4.15
3160;ago. 2014;Bahia;510.134;940.293;15126371;223929966172;4.15
3161;set. 2014;Bahia;515.269;932.715;15126371;223929966172;4.15
3162;out. 2014;Bahia;540.011;926.534;15126371;223929966172;4.15
3163;nov. 2014;Bahia;563.169;933.782;15126371;223929966172;4.15
3164;dez. 2014;Bahia;551.470;908.777;15126371;223929966172;4.15
3165;jan. 2015;Bahia;589.553;830.607;15203334;245043689661;4.4
3166;fev. 2015;Bahia;580.843;784.990;15203334;245043689661;4.4
3167;mar. 2015;Bahia;591.643;856.098;15203334;245043689661;4.4
3168;abr. 2015;Bahia;594.996;814.206;15203334;245043689661;4.4
3169;mai. 2015;Bahia;564.525;866.490;15203334;245043689661;4.4
3170;jun. 2015;Bahia;511.455;822.239;15203334;245043689661;4.4
3171;jul. 2015;Bahia;512.981;761.232;15203334;245043689661;4.4
3172;ago. 2015;Bahia;502.116;784.701;15203334;245043689661;4.4
3173;set. 2015;Bahia;521.558;701.506;15203334;245043689661;4.4
3174;out. 2015;Bahia;546.481;755.292;15203334;245043689661;4.4
3175;nov. 2015;Bahia;563.255;734.471;15203334;245043689661;4.4
3176;dez. 2015;Bahia;607.354;738.941;15203334;245043689661;4.4
3177;jan. 2016;Bahia;614.458;725.634;15276566;258738970256;4.55
3178;fev. 2016;Bahia;570.365;713.668;15276566;258738970256;4.55
3179;mar. 2016;Bahia;631.933;750.835;15276566;258738970256;4.55
3180;abr. 2016;Bahia;613.334;650.939;15276566;258738970256;4.55
3181;mai. 2016;Bahia;561.774;767.238;15276566;258738970256;4.55
3182;jun. 2016;Bahia;560.490;713.984;15276566;258738970256;4.55
3183;jul. 2016;Bahia;516.563;727.304;15276566;258738970256;4.55
3184;ago. 2016;Bahia;528.354;715.331;15276566;258738970256;4.55
3185;set. 2016;Bahia;548.515;698.015;15276566;258738970256;4.55
3186;out. 2016;Bahia;555.323;731.017;15276566;258738970256;4.55
3187;nov. 2016;Bahia;579.105;711.767;15276566;258738970256;4.55
3188;dez. 2016;Bahia;608.363;722.289;15276566;258738970256;4.55
3189;jan. 2017;Bahia;591.437;738.579;15344447;268724090234;4.7
3190;fev. 2017;Bahia;572.688;689.505;15344447;268724090234;4.7
3191;mar. 2017;Bahia;605.117;771.879;15344447;268724090234;4.7
3192;abr. 2017;Bahia;597.532;724.496;15344447;268724090234;4.7
3193;mai. 2017;Bahia;595.280;735.098;15344447;268724090234;4.7
3194;jun. 2017;Bahia;567.245;751.213;15344447;268724090234;4.7
3195;jul. 2017;Bahia;513.190;798.559;15344447;268724090234;4.7
3196;ago. 2017;Bahia;514.989;785.648;15344447;268724090234;4.7
3197;set. 2017;Bahia;530.870;711.080;15344447;268724090234;4.7
3198;out. 2017;Bahia;564.216;788.899;15344447;268724090234;4.7
3199;nov. 2017;Bahia;587.768;736.519;15344447;268724090234;4.7
3200;dez. 2017;Bahia;602.290;733.056;15344447;268724090234;4.7
3201;jan. 2018;Bahia;594.642;776.684;14812617;286239541110;4.8
3202;fev. 2018;Bahia;601.810;714.266;14812617;286239541110;4.8
3203;mar. 2018;Bahia;602.875;780.358;14812617;286239541110;4.8
3204;abr. 2018;Bahia;622.165;760.950;14812617;286239541110;4.8
3205;mai. 2018;Bahia;582.166;773.601;14812617;286239541110;4.8
3206;jun. 2018;Bahia;568.324;758.522;14812617;286239541110;4.8
3207;jul. 2018;Bahia;536.426;804.375;14812617;286239541110;4.8
3208;ago. 2018;Bahia;542.482;812.443;14812617;286239541110;4.8
3209;set. 2018;Bahia;545.671;742.655;14812617;286239541110;4.8
3210;out. 2018;Bahia;592.172;776.631;14812617;286239541110;4.8
3211;nov. 2018;Bahia;638.944;792.922;14812617;286239541110;4.8
3212;dez. 2018;Bahia;612.250;788.078;14812617;286239541110;4.8
3213;jan. 2019;Bahia;610.558;800.239;14873064;293240503586;4.9
3214;fev. 2019;Bahia;621.313;745.055;14873064;293240503586;4.9
3215;mar. 2019;Bahia;694.334;808.796;14873064;293240503586;4.9
3216;abr. 2019;Bahia;618.620;784.414;14873064;293240503586;4.9
3217;mai. 2019;Bahia;636.722;831.250;14873064;293240503586;4.9
3218;jun. 2019;Bahia;572.968;773.845;14873064;293240503586;4.9
3219;jul. 2019;Bahia;561.100;798.634;14873064;293240503586;4.9
3220;ago. 2019;Bahia;535.701;746.868;14873064;293240503586;4.9
3221;set. 2019;Bahia;555.105;673.620;14873064;293240503586;4.9
3222;out. 2019;Bahia;618.470;754.857;14873064;293240503586;4.9
3223;nov. 2019;Bahia;639.439;729.280;14873064;293240503586;4.9
3224;dez. 2019;Bahia;677.537;783.033;14873064;293240503586;4.9
3225;jan. 2020;Bahia;645.416;818.713;14930634;305320812691;4.9
3226;fev. 2020;Bahia;616.274;802.351;14930634;305320812691;4.9
3227;mar. 2020;Bahia;670.567;777.246;14930634;305320812691;4.9
3228;abr. 2020;Bahia;654.540;694.679;14930634;305320812691;4.9
3229;mai. 2020;Bahia;632.003;700.392;14930634;305320812691;4.9
3230;jun. 2020;Bahia;579.082;726.755;14930634;305320812691;4.9
3231;jul. 2020;Bahia;592.220;794.035;14930634;305320812691;4.9
3232;ago. 2020;Bahia;559.791;730.797;14930634;305320812691;4.9
3233;set. 2020;Bahia;583.427;781.739;14930634;305320812691;4.9
3234;out. 2020;Bahia;634.966;831.946;14930634;305320812691;4.9
3235;nov. 2020;Bahia;633.608;737.466;14930634;305320812691;4.9
3236;dez. 2020;Bahia;661.645;785.701;14930634;305320812691;4.9
3237;jan. 2004;Minas Gerais;628.874;2.395.276;18993720;171870933838;4.6
3238;fev. 2004;Minas Gerais;547.150;2.398.274;18993720;171870933838;4.6
3239;mar. 2004;Minas Gerais;609.944;2.346.686;18993720;171870933838;4.6
3240;abr. 2004;Minas Gerais;583.131;2.416.724;18993720;171870933838;4.6
3241;mai. 2004;Minas Gerais;570.943;2.440.122;18993720;171870933838;4.6
3242;jun. 2004;Minas Gerais;569.761;2.506.719;18993720;171870933838;4.6
3243;jul. 2004;Minas Gerais;552.882;2.495.132;18993720;171870933838;4.6
3244;ago. 2004;Minas Gerais;556.686;2.543.969;18993720;171870933838;4.6
3245;set. 2004;Minas Gerais;595.065;2.541.940;18993720;171870933838;4.6
3246;out. 2004;Minas Gerais;593.152;2.512.214;18993720;171870933838;4.6
3247;nov. 2004;Minas Gerais;570.185;2.686.555;18993720;171870933838;4.6
3248;dez. 2004;Minas Gerais;568.840;2.592.346;18993720;171870933838;4.6
3249;jan. 2005;Minas Gerais;611.356;2.504.875;19237450;188364435580;4.6
3250;fev. 2005;Minas Gerais;559.891;2.521.756;19237450;188364435580;4.6
3251;mar. 2005;Minas Gerais;560.495;2.448.151;19237450;188364435580;4.6
3252;abr. 2005;Minas Gerais;609.841;2.613.961;19237450;188364435580;4.6
3253;mai. 2005;Minas Gerais;580.757;2.449.323;19237450;188364435580;4.6
3254;jun. 2005;Minas Gerais;597.358;2.380.809;19237450;188364435580;4.6
3255;jul. 2005;Minas Gerais;577.655;2.400.149;19237450;188364435580;4.6
3256;ago. 2005;Minas Gerais;564.874;2.611.505;19237450;188364435580;4.6
3257;set. 2005;Minas Gerais;605.413;2.634.826;19237450;188364435580;4.6
3258;out. 2005;Minas Gerais;592.283;2.456.909;19237450;188364435580;4.6
3259;nov. 2005;Minas Gerais;599.505;2.493.213;19237450;188364435580;4.6
3260;dez. 2005;Minas Gerais;586.869;2.591.151;19237450;188364435580;4.6
3261;jan. 2006;Minas Gerais;606.853;2.378.123;19479356;212659547189;4.6
3262;fev. 2006;Minas Gerais;544.503;2.414.924;19479356;212659547189;4.6
3263;mar. 2006;Minas Gerais;623.179;2.261.695;19479356;212659547189;4.6
3264;abr. 2006;Minas Gerais;577.017;2.495.058;19479356;212659547189;4.6
3265;mai. 2006;Minas Gerais;600.512;2.404.085;19479356;212659547189;4.6
3266;jun. 2006;Minas Gerais;593.455;2.488.509;19479356;212659547189;4.6
3267;jul. 2006;Minas Gerais;580.890;2.438.660;19479356;212659547189;4.6
3268;ago. 2006;Minas Gerais;570.293;2.519.193;19479356;212659547189;4.6
3269;set. 2006;Minas Gerais;617.857;2.513.549;19479356;212659547189;4.6
3270;out. 2006;Minas Gerais;594.556;2.451.955;19479356;212659547189;4.6
3271;nov. 2006;Minas Gerais;621.416;2.563.762;19479356;212659547189;4.6
3272;dez. 2006;Minas Gerais;587.992;2.437.984;19479356;212659547189;4.6
3273;jan. 2007;Minas Gerais;635.194;2.643.698;19273533;240355238652;4.6
3274;fev. 2007;Minas Gerais;574.887;2.668.756;19273533;240355238652;4.6
3275;mar. 2007;Minas Gerais;605.458;2.576.066;19273533;240355238652;4.6
3276;abr. 2007;Minas Gerais;616.075;2.727.512;19273533;240355238652;4.6
3277;mai. 2007;Minas Gerais;625.063;2.730.938;19273533;240355238652;4.6
3278;jun. 2007;Minas Gerais;607.798;2.714.738;19273533;240355238652;4.6
3279;jul. 2007;Minas Gerais;578.010;2.686.772;19273533;240355238652;4.6
3280;ago. 2007;Minas Gerais;613.211;2.745.563;19273533;240355238652;4.6
3281;set. 2007;Minas Gerais;617.936;2.786.325;19273533;240355238652;4.6
3282;out. 2007;Minas Gerais;617.484;2.713.230;19273533;240355238652;4.6
3283;nov. 2007;Minas Gerais;631.943;2.819.262;19273533;240355238652;4.6
3284;dez. 2007;Minas Gerais;569.734;2.797.570;19273533;240355238652;4.6
3285;jan. 2008;Minas Gerais;687.405;2.379.168;19850072;278607619372;5.05
3286;fev. 2008;Minas Gerais;605.897;2.251.138;19850072;278607619372;5.05
3287;mar. 2008;Minas Gerais;561.018;2.645.309;19850072;278607619372;5.05
3288;abr. 2008;Minas Gerais;581.248;2.483.289;19850072;278607619372;5.05
3289;mai. 2008;Minas Gerais;706.576;2.527.965;19850072;278607619372;5.05
3290;jun. 2008;Minas Gerais;663.576;2.622.601;19850072;278607619372;5.05
3291;jul. 2008;Minas Gerais;660.170;2.640.601;19850072;278607619372;5.05
3292;ago. 2008;Minas Gerais;655.991;2.735.900;19850072;278607619372;5.05
3293;set. 2008;Minas Gerais;633.533;2.722.053;19850072;278607619372;5.05
3294;out. 2008;Minas Gerais;661.398;2.688.928;19850072;278607619372;5.05
3295;nov. 2008;Minas Gerais;706.492;2.652.797;19850072;278607619372;5.05
3296;dez. 2008;Minas Gerais;603.113;2.320.739;19850072;278607619372;5.05
3297;jan. 2009;Minas Gerais;739.274;1.951.212;20033665;287443848047;5.5
3298;fev. 2009;Minas Gerais;634.302;1.952.935;20033665;287443848047;5.5
3299;mar. 2009;Minas Gerais;696.566;1.903.369;20033665;287443848047;5.5
3300;abr. 2009;Minas Gerais;689.334;2.139.330;20033665;287443848047;5.5
3301;mai. 2009;Minas Gerais;716.487;2.060.931;20033665;287443848047;5.5
3302;jun. 2009;Minas Gerais;647.040;2.155.994;20033665;287443848047;5.5
3303;jul. 2009;Minas Gerais;671.097;2.111.748;20033665;287443848047;5.5
3304;ago. 2009;Minas Gerais;716.732;2.314.857;20033665;287443848047;5.5
3305;set. 2009;Minas Gerais;692.579;2.395.669;20033665;287443848047;5.5
3306;out. 2009;Minas Gerais;701.078;2.365.935;20033665;287443848047;5.5
3307;nov. 2009;Minas Gerais;723.781;2.475.098;20033665;287443848047;5.5
3308;dez. 2009;Minas Gerais;671.179;2.437.297;20033665;287443848047;5.5
3309;jan. 2010;Minas Gerais;761.127;2.421.242;19597330;351123417732;5.65
3310;fev. 2010;Minas Gerais;690.044;2.468.753;19597330;351123417732;5.65
3311;mar. 2010;Minas Gerais;723.995;2.481.028;19597330;351123417732;5.65
3312;abr. 2010;Minas Gerais;728.911;2.621.983;19597330;351123417732;5.65
3313;mai. 2010;Minas Gerais;706.906;2.579.028;19597330;351123417732;5.65
3314;jun. 2010;Minas Gerais;708.672;2.670.080;19597330;351123417732;5.65
3315;jul. 2010;Minas Gerais;692.542;2.672.891;19597330;351123417732;5.65
3316;ago. 2010;Minas Gerais;720.598;2.742.191;19597330;351123417732;5.65
3317;set. 2010;Minas Gerais;745.292;2.744.679;19597330;351123417732;5.65
3318;out. 2010;Minas Gerais;747.658;2.709.522;19597330;351123417732;5.65
3319;nov. 2010;Minas Gerais;728.830;2.726.232;19597330;351123417732;5.65
3320;dez. 2010;Minas Gerais;731.604;2.677.398;19597330;351123417732;5.65
3321;jan. 2011;Minas Gerais;810.644;2.669.810;19728701;400124687035;5.8
3322;fev. 2011;Minas Gerais;727.276;2.632.337;19728701;400124687035;5.8
3323;mar. 2011;Minas Gerais;790.228;2.570.548;19728701;400124687035;5.8
3324;abr. 2011;Minas Gerais;759.419;2.716.341;19728701;400124687035;5.8
3325;mai. 2011;Minas Gerais;747.767;2.668.751;19728701;400124687035;5.8
3326;jun. 2011;Minas Gerais;718.527;2.784.775;19728701;400124687035;5.8
3327;jul. 2011;Minas Gerais;747.741;2.727.430;19728701;400124687035;5.8
3328;ago. 2011;Minas Gerais;757.926;2.796.156;19728701;400124687035;5.8
3329;set. 2011;Minas Gerais;781.850;2.794.680;19728701;400124687035;5.8
3330;out. 2011;Minas Gerais;760.390;2.717.558;19728701;400124687035;5.8
3331;nov. 2011;Minas Gerais;755.662;2.758.373;19728701;400124687035;5.8
3332;dez. 2011;Minas Gerais;764.692;2.655.361;19728701;400124687035;5.8
3333;jan. 2012;Minas Gerais;776.114;2.550.359;19855332;442282829874;5.85
3334;fev. 2012;Minas Gerais;730.646;2.627.979;19855332;442282829874;5.85
3335;mar. 2012;Minas Gerais;829.798;2.581.252;19855332;442282829874;5.85
3336;abr. 2012;Minas Gerais;805.735;2.653.751;19855332;442282829874;5.85
3337;mai. 2012;Minas Gerais;758.576;2.582.443;19855332;442282829874;5.85
3338;jun. 2012;Minas Gerais;781.813;2.622.123;19855332;442282829874;5.85
3339;jul. 2012;Minas Gerais;755.891;2.585.104;19855332;442282829874;5.85
3340;ago. 2012;Minas Gerais;795.832;2.646.019;19855332;442282829874;5.85
3341;set. 2012;Minas Gerais;808.261;2.666.972;19855332;442282829874;5.85
3342;out. 2012;Minas Gerais;807.806;2.655.292;19855332;442282829874;5.85
3343;nov. 2012;Minas Gerais;840.758;2.630.797;19855332;442282829874;5.85
3344;dez. 2012;Minas Gerais;784.241;2.384.334;19855332;442282829874;5.85
3345;jan. 2013;Minas Gerais;909.228;2.429.892;20593356;488004903011;5.9
3346;fev. 2013;Minas Gerais;778.602;2.392.524;20593356;488004903011;5.9
3347;mar. 2013;Minas Gerais;785.241;2.398.782;20593356;488004903011;5.9
3348;abr. 2013;Minas Gerais;842.275;2.542.895;20593356;488004903011;5.9
3349;mai. 2013;Minas Gerais;862.057;2.523.754;20593356;488004903011;5.9
3350;jun. 2013;Minas Gerais;837.818;2.582.623;20593356;488004903011;5.9
3351;jul. 2013;Minas Gerais;781.514;2.521.218;20593356;488004903011;5.9
3352;ago. 2013;Minas Gerais;861.526;2.645.975;20593356;488004903011;5.9
3353;set. 2013;Minas Gerais;860.139;2.645.082;20593356;488004903011;5.9
3354;out. 2013;Minas Gerais;841.231;2.594.134;20593356;488004903011;5.9
3355;nov. 2013;Minas Gerais;906.535;2.627.257;20593356;488004903011;5.9
3356;dez. 2013;Minas Gerais;851.753;2.499.949;20593356;488004903011;5.9
3357;jan. 2014;Minas Gerais;931.360;2.491.134;20734097;516633984096;6.0
3358;fev. 2014;Minas Gerais;934.169;2.572.335;20734097;516633984096;6.0
3359;mar. 2014;Minas Gerais;880.049;2.285.822;20734097;516633984096;6.0
3360;abr. 2014;Minas Gerais;852.883;2.514.088;20734097;516633984096;6.0
3361;mai. 2014;Minas Gerais;911.277;2.419.340;20734097;516633984096;6.0
3362;jun. 2014;Minas Gerais;861.208;2.477.957;20734097;516633984096;6.0
3363;jul. 2014;Minas Gerais;872.020;2.399.892;20734097;516633984096;6.0
3364;ago. 2014;Minas Gerais;884.044;2.482.366;20734097;516633984096;6.0
3365;set. 2014;Minas Gerais;840.816;2.421.237;20734097;516633984096;6.0
3366;out. 2014;Minas Gerais;911.136;2.404.280;20734097;516633984096;6.0
3367;nov. 2014;Minas Gerais;956.399;2.466.715;20734097;516633984096;6.0
3368;dez. 2014;Minas Gerais;862.533;2.332.982;20734097;516633984096;6.0
3369;jan. 2015;Minas Gerais;965.806;2.303.324;20869101;519331213138;6.1
3370;fev. 2015;Minas Gerais;898.791;2.464.836;20869101;519331213138;6.1
3371;mar. 2015;Minas Gerais;872.683;2.317.160;20869101;519331213138;6.1
3372;abr. 2015;Minas Gerais;896.729;2.410.325;20869101;519331213138;6.1
3373;mai. 2015;Minas Gerais;840.340;2.356.149;20869101;519331213138;6.1
3374;jun. 2015;Minas Gerais;819.266;2.379.668;20869101;519331213138;6.1
3375;jul. 2015;Minas Gerais;806.854;2.311.220;20869101;519331213138;6.1
3376;ago. 2015;Minas Gerais;870.932;2.358.295;20869101;519331213138;6.1
3377;set. 2015;Minas Gerais;848.832;2.400.802;20869101;519331213138;6.1
3378;out. 2015;Minas Gerais;902.228;2.342.643;20869101;519331213138;6.1
3379;nov. 2015;Minas Gerais;934.175;2.300.378;20869101;519331213138;6.1
3380;dez. 2015;Minas Gerais;859.402;2.205.256;20869101;519331213138;6.1
3381;jan. 2016;Minas Gerais;927.183;2.207.591;20997560;544810468390;6.2
3382;fev. 2016;Minas Gerais;881.346;2.353.802;20997560;544810468390;6.2
3383;mar. 2016;Minas Gerais;855.433;2.320.769;20997560;544810468390;6.2
3384;abr. 2016;Minas Gerais;936.250;2.492.969;20997560;544810468390;6.2
3385;mai. 2016;Minas Gerais;871.471;2.438.197;20997560;544810468390;6.2
3386;jun. 2016;Minas Gerais;895.355;2.532.053;20997560;544810468390;6.2
3387;jul. 2016;Minas Gerais;815.185;2.448.018;20997560;544810468390;6.2
3388;ago. 2016;Minas Gerais;835.574;2.542.191;20997560;544810468390;6.2
3389;set. 2016;Minas Gerais;908.820;2.570.171;20997560;544810468390;6.2
3390;out. 2016;Minas Gerais;910.525;2.478.339;20997560;544810468390;6.2
3391;nov. 2016;Minas Gerais;898.730;2.501.009;20997560;544810468390;6.2
3392;dez. 2016;Minas Gerais;876.693;2.398.426;20997560;544810468390;6.2
3393;jan. 2017;Minas Gerais;906.730;2.351.340;21119536;576375544684;6.3
3394;fev. 2017;Minas Gerais;879.517;2.477.705;21119536;576375544684;6.3
3395;mar. 2017;Minas Gerais;935.929;2.342.676;21119536;576375544684;6.3
3396;abr. 2017;Minas Gerais;898.001;2.527.729;21119536;576375544684;6.3
3397;mai. 2017;Minas Gerais;875.733;2.344.162;21119536;576375544684;6.3
3398;jun. 2017;Minas Gerais;895.558;2.453.291;21119536;576375544684;6.3
3399;jul. 2017;Minas Gerais;847.946;2.445.341;21119536;576375544684;6.3
3400;ago. 2017;Minas Gerais;881.874;2.424.683;21119536;576375544684;6.3
3401;set. 2017;Minas Gerais;900.080;2.457.860;21119536;576375544684;6.3
3402;out. 2017;Minas Gerais;873.558;2.380.191;21119536;576375544684;6.3
3403;nov. 2017;Minas Gerais;965.368;2.539.414;21119536;576375544684;6.3
3404;dez. 2017;Minas Gerais;863.218;2.498.007;21119536;576375544684;6.3
3405;jan. 2018;Minas Gerais;951.798;2.569.806;21040662;614875819797;6.3
3406;fev. 2018;Minas Gerais;936.455;2.424.935;21040662;614875819797;6.3
3407;mar. 2018;Minas Gerais;895.184;2.655.333;21040662;614875819797;6.3
3408;abr. 2018;Minas Gerais;954.805;2.589.961;21040662;614875819797;6.3
3409;mai. 2018;Minas Gerais;906.479;2.508.369;21040662;614875819797;6.3
3410;jun. 2018;Minas Gerais;876.663;2.539.175;21040662;614875819797;6.3
3411;jul. 2018;Minas Gerais;859.995;2.610.537;21040662;614875819797;6.3
3412;ago. 2018;Minas Gerais;902.668;2.665.047;21040662;614875819797;6.3
3413;set. 2018;Minas Gerais;910.349;2.580.479;21040662;614875819797;6.3
3414;out. 2018;Minas Gerais;960.445;2.672.363;21040662;614875819797;6.3
3415;nov. 2018;Minas Gerais;949.412;2.628.316;21040662;614875819797;6.3
3416;dez. 2018;Minas Gerais;896.501;2.554.789;21040662;614875819797;6.3
3417;jan. 2019;Minas Gerais;983.550;2.624.617;21168791;651872684368;6.3
3418;fev. 2019;Minas Gerais;994.656;2.353.201;21168791;651872684368;6.3
3419;mar. 2019;Minas Gerais;969.670;2.534.463;21168791;651872684368;6.3
3420;abr. 2019;Minas Gerais;920.454;2.507.395;21168791;651872684368;6.3
3421;mai. 2019;Minas Gerais;924.583;2.533.226;21168791;651872684368;6.3
3422;jun. 2019;Minas Gerais;895.878;2.446.973;21168791;651872684368;6.3
3423;jul. 2019;Minas Gerais;877.393;2.541.816;21168791;651872684368;6.3
3424;ago. 2019;Minas Gerais;911.768;2.533.707;21168791;651872684368;6.3
3425;set. 2019;Minas Gerais;955.454;2.414.845;21168791;651872684368;6.3
3426;out. 2019;Minas Gerais;934.150;2.468.512;21168791;651872684368;6.3
3427;nov. 2019;Minas Gerais;1.019.506;2.438.163;21168791;651872684368;6.3
3428;dez. 2019;Minas Gerais;934.892;2.372.711;21168791;651872684368;6.3
3429;jan. 2020;Minas Gerais;1.032.199;2.422.672;21292666;682786116407;6.1
3430;fev. 2020;Minas Gerais;971.793;2.428.142;21292666;682786116407;6.1
3431;mar. 2020;Minas Gerais;981.078;2.538.802;21292666;682786116407;6.1
3432;abr. 2020;Minas Gerais;1.000.173;2.268.049;21292666;682786116407;6.1
3433;mai. 2020;Minas Gerais;934.173;2.370.530;21292666;682786116407;6.1
3434;jun. 2020;Minas Gerais;919.429;2.270.614;21292666;682786116407;6.1
3435;jul. 2020;Minas Gerais;892.049;2.551.339;21292666;682786116407;6.1
3436;ago. 2020;Minas Gerais;990.380;2.667.871;21292666;682786116407;6.1
3437;set. 2020;Minas Gerais;970.648;2.539.448;21292666;682786116407;6.1
3438;out. 2020;Minas Gerais;1.054.776;2.728.950;21292666;682786116407;6.1
3439;nov. 2020;Minas Gerais;1.044.994;2.611.136;21292666;682786116407;6.1
3440;dez. 2020;Minas Gerais;1.008.973;2.625.106;21292666;682786116407;6.1
3441;jan. 2004;Espírito Santo;117.210;327.233;3352024;39732638403;3.9
3442;fev. 2004;Espírito Santo;110.618;314.198;3352024;39732638403;3.9
3443;mar. 2004;Espírito Santo;114.342;325.672;3352024;39732638403;3.9
3444;abr. 2004;Espírito Santo;109.482;316.468;3352024;39732638403;3.9
3445;mai. 2004;Espírito Santo;105.932;323.523;3352024;39732638403;3.9
3446;jun. 2004;Espírito Santo;97.920;320.369;3352024;39732638403;3.9
3447;jul. 2004;Espírito Santo;95.662;339.597;3352024;39732638403;3.9
3448;ago. 2004;Espírito Santo;95.209;344.799;3352024;39732638403;3.9
3449;set. 2004;Espírito Santo;101.358;330.464;3352024;39732638403;3.9
3450;out. 2004;Espírito Santo;104.702;334.354;3352024;39732638403;3.9
3451;nov. 2004;Espírito Santo;107.157;330.191;3352024;39732638403;3.9
3452;dez. 2004;Espírito Santo;105.104;341.430;3352024;39732638403;3.9
3453;jan. 2005;Espírito Santo;125.184;335.751;3408365;47020587607;3.9
3454;fev. 2005;Espírito Santo;116.101;321.243;3408365;47020587607;3.9
3455;mar. 2005;Espírito Santo;117.601;349.609;3408365;47020587607;3.9
3456;abr. 2005;Espírito Santo;125.023;335.587;3408365;47020587607;3.9
3457;mai. 2005;Espírito Santo;108.386;355.937;3408365;47020587607;3.9
3458;jun. 2005;Espírito Santo;109.616;354.332;3408365;47020587607;3.9
3459;jul. 2005;Espírito Santo;110.275;349.450;3408365;47020587607;3.9
3460;ago. 2005;Espírito Santo;108.658;366.017;3408365;47020587607;3.9
3461;set. 2005;Espírito Santo;115.961;358.829;3408365;47020587607;3.9
3462;out. 2005;Espírito Santo;113.938;366.101;3408365;47020587607;3.9
3463;nov. 2005;Espírito Santo;115.212;345.159;3408365;47020587607;3.9
3464;dez. 2005;Espírito Santo;133.078;341.507;3408365;47020587607;3.9
3465;jan. 2006;Espírito Santo;118.578;352.751;3464285;53463868453;4.1
3466;fev. 2006;Espírito Santo;134.527;338.315;3464285;53463868453;4.1
3467;mar. 2006;Espírito Santo;135.655;360.793;3464285;53463868453;4.1
3468;abr. 2006;Espírito Santo;131.732;350.431;3464285;53463868453;4.1
3469;mai. 2006;Espírito Santo;120.424;360.529;3464285;53463868453;4.1
3470;jun. 2006;Espírito Santo;112.120;361.118;3464285;53463868453;4.1
3471;jul. 2006;Espírito Santo;107.536;369.322;3464285;53463868453;4.1
3472;ago. 2006;Espírito Santo;118.638;389.848;3464285;53463868453;4.1
3473;set. 2006;Espírito Santo;115.404;370.664;3464285;53463868453;4.1
3474;out. 2006;Espírito Santo;114.433;377.793;3464285;53463868453;4.1
3475;nov. 2006;Espírito Santo;120.971;370.186;3464285;53463868453;4.1
3476;dez. 2006;Espírito Santo;123.561;357.000;3464285;53463868453;4.1
3477;jan. 2007;Espírito Santo;142.088;366.295;3351669;60658394971;4.3
3478;fev. 2007;Espírito Santo;137.468;350.120;3351669;60658394971;4.3
3479;mar. 2007;Espírito Santo;139.378;388.185;3351669;60658394971;4.3
3480;abr. 2007;Espírito Santo;144.792;368.980;3351669;60658394971;4.3
3481;mai. 2007;Espírito Santo;130.519;386.462;3351669;60658394971;4.3
3482;jun. 2007;Espírito Santo;123.799;362.076;3351669;60658394971;4.3
3483;jul. 2007;Espírito Santo;116.009;359.271;3351669;60658394971;4.3
3484;ago. 2007;Espírito Santo;122.690;371.020;3351669;60658394971;4.3
3485;set. 2007;Espírito Santo;121.178;365.444;3351669;60658394971;4.3
3486;out. 2007;Espírito Santo;121.809;385.371;3351669;60658394971;4.3
3487;nov. 2007;Espírito Santo;142.796;372.105;3351669;60658394971;4.3
3488;dez. 2007;Espírito Santo;133.078;375.414;3351669;60658394971;4.3
3489;jan. 2008;Espírito Santo;153.289;360.364;3453648;72091158094;4.55
3490;fev. 2008;Espírito Santo;151.812;338.647;3453648;72091158094;4.55
3491;mar. 2008;Espírito Santo;142.030;360.609;3453648;72091158094;4.55
3492;abr. 2008;Espírito Santo;141.152;365.660;3453648;72091158094;4.55
3493;mai. 2008;Espírito Santo;144.676;392.006;3453648;72091158094;4.55
3494;jun. 2008;Espírito Santo;134.355;383.498;3453648;72091158094;4.55
3495;jul. 2008;Espírito Santo;126.872;399.521;3453648;72091158094;4.55
